
78	121	0.134609965	0.01223727		163	0.181366368	0.01420571		0.046756403
79	122	0.135722444	0.012287733		144	0.160225503	0.013352125		0.024503059
80	131	0.145734755	0.012732905		147	0.163563534	0.013490493		0.017828779
81	99	0.110135426	0.011069027		163	0.181366368	0.01420571		0.071230942
82	126	0.14017236	0.012487546		138	0.15354944	0.013070996		0.01337708
83	100	0.111247905	0.01112479		149	0.165788888	0.013581955		0.054540983
84	116	0.12904757	0.011981766		121	0.134633929	0.012239448		0.00558636
85	108	0.120147737	0.011561221		133	0.147986055	0.012832018		0.027838317
86	116	0.12904757	0.011981766		112	0.124619835	0.011775468		-0.004427734
87	101	0.112360384	0.011180276		131	0.1457607	0.012735172		0.033400316
88	104	0.115697821	0.011345105		126	0.140197315	0.012489769		0.024499494
89	90	0.100123114	0.010553903		135	0.150211409	0.01292814		0.050088294
90	92	0.102348072	0.010670524		156	0.173577628	0.013897333		0.071229555
91	109	0.121260216	0.011614622		119	0.132408575	0.012137874		0.011148359
92	87	0.096785677	0.010376514		120	0.133521252	0.012188767		0.036735575
93	96	0.106797989	0.010900024		111	0.123507158	0.011722781		0.01670917
94	85	0.094560719	0.01025655		93	0.10347897	0.010730269		0.008918251
95	83	0.092335761	0.010135166		96	0.106817002	0.010901965		0.014481241
96	80	0.088998324	0.009950315		116	0.129070544	0.011983899		0.04007222
97	78	0.086773366	0.009825149		80	0.089014168	0.009952087		0.002240802
98	61	0.067861222	0.008688739		110	0.122394481	0.011669856		0.054533259
99	59	0.065636264	0.008545114		110	0.122394481	0.011669856		0.056758217
100	88	0.097898156	0.010435979		98	0.109042356	0.011014941		0.0111442
101	69	0.076761054	0.009240945		108	0.120169127	0.01156328		0.043408073
102	76	0.084548408	0.009698368		97	0.107929679	0.010958599		0.023381271
103	76	0.084548408	0.009698368		91	0.101253616	0.010614263		0.016705209
104	81	0.090110803	0.010012311		69	0.07677472	0.00924259		-0.013336083
105	80	0.088998324	0.009950315		84	0.093464877	0.010197854		0.004466553
106	83	0.092335761	0.010135166		87	0.096802908	0.010378361		0.004467147
107	67	0.074536096	0.009106033		74	0.082338106	0.00957161		0.007802009
108	68	0.075648575	0.009173737		81	0.090126845	0.010014094		0.01447827
109	52	0.057848911	0.008022201		111	0.123507158	0.011722781		0.065658248
110	60	0.066748743	0.008617226		98	0.109042356	0.011014941		0.042293613
111	62	0.068973701	0.008759669		91	0.101253616	0.010614263		0.032279915
112	63	0.07008618	0.008830029		76	0.08456346	0.009700094		0.01447728
113	49	0.054511473	0.007787353		67	0.074549366	0.009107655		0.020037892
114	51	0.056736431	0.00794469		109	0.121281804	0.01161669		0.064545373
115	46	0.051174036	0.0075452		85	0.094577554	0.010258376		0.043403517
116	44	0.048949078	0.007379351		84	0.093464877	0.010197854		0.044515798
117	48	0.053398994	0.007707481		73	0.081225428	0.009506717		0.027826434
118	52	0.057848911	0.008022201		79	0.087901491	0.00988969		0.03005258
119	53	0.05896139	0.00809897		85	0.094577554	0.010258376		0.035616164
120	53	0.05896139	0.00809897		79	0.087901491	0.00988969		0.028940101
121	54	0.060073869	0.008175018		76	0.08456346	0.009700094		0.024489591
122	47	0.052286515	0.007626772		81	0.090126845	0.010014094		0.03784033
123	34	0.037824288	0.006486812		61	0.067873303	0.008690286		0.030049016
124	48	0.053398994	0.007707481		86	0.095690231	0.010318543		0.042291236
125	38	0.042274204	0.006857781		69	0.07677472	0.00924259		0.034500516
126	43	0.047836599	0.007295013		66	0.073436689	0.009039432		0.02560009
127	35	0.038936767	0.006581515		80	0.089014168	0.009952087		0.050077401
128	56	0.062298827	0.008325031		66	0.073436689	0.009039432		0.011137862
129	40	0.044499162	0.007035935		91	0.101253616	0.010614263		0.056754454
130	36	0.040049246	0.006674874		74	0.082338106	0.00957161		0.04228886
131	46	0.051174036	0.0075452		60	0.066760626	0.00861876		0.01558659
132	45	0.050061557	0.007462736		60	0.066760626	0.00861876		0.016699069
133	49	0.054511473	0.007787353		53	0.058971886	0.008100412		0.004460413
134	50	0.055623952	0.007866415		70	0.077887397	0.009309325		0.022263445
135	34	0.037824288	0.006486812		71	0.079000074	0.009375584		0.041175787
136	42	0.04672412	0.007209688		73	0.081225428	0.009506717		0.034501308
137	33	0.036711809	0.006390706		56	0.062309918	0.008326513		0.025598109
138	37	0.041161725	0.006766946		76	0.08456346	0.009700094		0.043401735
139	38	0.042274204	0.006857781		49	0.054521178	0.00778874		0.012246974
140	42	0.04672412	0.007209688		41	0.045619761	0.00712461		-0.001104359
141	44	0.048949078	0.007379351		51	0.056746532	0.007946104		0.007797454
142	41	0.045611641	0.007123342		41	0.045619761	0.00712461		8.12016E-06
143	35	0.038936767	0.006581515		55	0.061197241	0.008251834		0.022260474
144	43	0.047836599	0.007295013		35	0.038943699	0.006582687		-0.008892901
145	38	0.042274204	0.006857781		43	0.047845115	0.007296312		0.005570912
146	27	0.030036934	0.005780611		51	0.056746532	0.007946104		0.026709598
147	37	0.041161725	0.006766946		32	0.035605667	0.006294252		-0.005556058
148	35	0.038936767	0.006581515		41	0.045619761	0.00712461		0.006682994
149	33	0.036711809	0.006390706		33	0.036718344	0.006391843		6.53574E-06
150	33	0.036711809	0.006390706		28	0.031154959	0.005887734		-0.00555685
151	27	0.030036934	0.005780611		34	0.037831021	0.006487967		0.007794087
152	26	0.028924455	0.005672552		37	0.041169053	0.006768151		0.012244597
153	20	0.022249581	0.004975158		34	0.037831021	0.006487967		0.01558144
154	27	0.030036934	0.005780611		36	0.040056376	0.006676063		0.010019441
155	25	0.027811976	0.005562395		34	0.037831021	0.006487967		0.010019045
156	35	0.038936767	0.006581515		28	0.031154959	0.005887734		-0.007781808
157	23	0.025587018	0.005335262		27	0.030042282	0.00578164		0.004455264
158	21	0.02336206	0.005098019		21	0.023366219	0.005098927		4.15911E-06
159	25	0.027811976	0.005562395		22	0.024478896	0.005218918		-0.00333308
160	29	0.032261892	0.005990883		19	0.021140865	0.004850047		-0.011121027
161	25	0.027811976	0.005562395		25	0.027816928	0.005563386		4.95132E-06
162	30	0.033374371	0.006093299		23	0.025591573	0.005336212		-0.007782798
163	22	0.024474539	0.005217989		23	0.025591573	0.005336212		0.001117034
