1	0	0		0		0
2	0	0		0		0
3	0	0		0		0
4	0	0		0		0
5	0	0		0		0
6	0	0		0		0
7	0	0		0		0
8	0	0		0		0
9	0	0		0		0
10	0	0		0		0
11	0	0		0		0
12	0	0		0		0
13	0	0		0		0
14	0	0		0		0
15	0	0		0		0
16	0	0		0		0
17	0	0		0		0
18	0	0		0		0
19	0	0		0		0
20	0	0		0		0
21	0	0		0		0
22	0	0		0		0
23	0	0		0		0
24	0	0		0		0
25	0	0		0		0
26	0	0		0		0
27	0	0		0		0
28	0	0		0		0
29	0	0		0		0
30	306	0.34		0.322222222		0.017777778
31	2675	2.972222222		2.808888889		0.163333333
32	2638	2.931111111		2.812222222		0.118888889
33	2564	2.848888889		2.493333333		0.355555556
34	2135	2.372222222		2.327777778		0.044444444
35	1878	2.086666667		1.94		0.146666667
36	1702	1.891111111		1.744444444		0.146666667
37	1590	1.766666667		1.733333333		0.033333333
38	1486	1.651111111		1.586666667		0.064444444
39	1349	1.498888889		1.478888889		0.02
40	1349	1.498888889		1.34		0.158888889
41	1206	1.34		1.34		0
42	1114	1.237777778		1.198888889		0.038888889
43	1085	1.205555556		1.093333333		0.112222222
44	996	1.106666667		1.047777778		0.058888889
45	1031	1.145555556		1.015555556		0.13
46	866	0.962222222		0.997777778		-0.035555556
47	843	0.936666667		0.848888889		0.087777778
48	811	0.901111111		0.846666667		0.054444444
49	789	0.876666667		0.836666667		0.04
50	736	0.817777778		0.74		0.077777778
51	699	0.776666667		0.761111111		0.015555556
52	627	0.696666667		0.778888889		-0.082222222
53	580	0.644444444		0.646666667		-0.002222222
54	597	0.663333333		0.617777778		0.045555556
55	543	0.603333333		0.642222222		-0.038888889
56	571	0.634444444		0.578888889		0.055555556
57	537	0.596666667		0.543333333		0.053333333
58	467	0.518888889		0.5		0.018888889
59	462	0.513333333		0.474444444		0.038888889
60	446	0.495555556		0.486666667		0.008888889
61	444	0.493333333		0.445555556		0.047777778
62	433	0.481111111		0.406666667		0.074444444
63	399	0.443333333		0.462222222		-0.018888889
64	388	0.431111111		0.426666667		0.004444444
