1	0	0		0
2	0	0		0
3	0	0		0
4	0	0		0
5	20	0.022253542		-0.005558434
6	21239	23.63214896		-2.087254168
7	24076	26.7888139		-3.698674434
8	18087	20.12499074		-2.975636712
9	13873	15.43616943		-2.116525001
10	11023	12.26503969		-1.254918189
11	9103	10.12869966		-0.732433298
12	7335	8.16148654		-0.505837729
13	6121	6.810696538		-0.452679171
14	5480	6.097470516		0.125682983
15	4697	5.226244346		-0.042456429
16	4019	4.471849271		-0.071515164
17	3502	3.89659521		-0.215127355
18	3243	3.60841184		-0.029394649
19	2971	3.305763669		0.022837996
20	2642	2.939692902		-0.022838805
21	2299	2.558044656		-0.140829516
22	2163	2.406720571		-0.034058462
23	1998	2.223128849		-0.060790638
24	1893	2.106297753		-0.030774499
25	1764	1.962762407		0.061535713
26	1660	1.847043989		0.123813942
27	1460	1.624508568		-0.07313446
28	1439	1.601142349		0.092620759
29	1377	1.532156369		0.085933605
30	1280	1.42422669		0.123738682
31	1205	1.340775907		0.038062941
32	1070	1.190564499		0.016899102
33	1012	1.126029227		0.063611735
34	937	1.042578444		0.071384235
35	867	0.964691047		0.027983688
36	776	0.863437431		-0.03655812
37	768	0.854536014		-0.01764756
38	754	0.838958535		0.014611559
39	752	0.83673318		0.064672721
40	650	0.723240116		-0.022120847
41	631	0.702099251		0.02459951
42	588	0.654254136		-0.042157749
43	574	0.638676656		-0.009898629
44	505	0.561901936		-0.073323601
45	523	0.581930124		0.041265306
46	528	0.58749351		0.07241571
47	470	0.522958238		-0.008806748
48	447	0.497366664		-0.002136428
49	367	0.408352496		-0.060001183
50	408	0.453972257		0.007868159
51	372	0.413915882		0.005636071
52	345	0.3838736		-0.016618858
53	322	0.358282027		-0.070022407
54	334	0.371634152		-0.018845994
55	304	0.338253839		-0.017739457
56	233	0.259253765		-0.018865998
57	225	0.250352348		0.034531412
58	252	0.28039463		-0.004400007
59	258	0.287070692		-0.005511298
60	202	0.224760775		0.021177109
61	106	0.117943773		-0.001091485
62	116	0.129070544		-0.005539421
63	209	0.232549514		-0.022208188
64	239	0.265929827		-0.025539684
65	283	0.31488762		0.057904959
