
166	146	0.405555556			65	0.180555556			0.225	0.040349553
167	173	0.480555556			74	0.205555556			0.275	0.043656205
168	143	0.397222222			61	0.169444444			0.227777778	0.039674602
169	171	0.475			68	0.188888889			0.286111111	0.042943402
170	161	0.447222222			58	0.161111111			0.286111111	0.041107357
171	159	0.441666667			90	0.25			0.191666667	0.043832594
172	160	0.444444444			66	0.183333333			0.261111111	0.041759157
173	165	0.458333333			54	0.15			0.308333333	0.041107357
174	148	0.411111111			54	0.15			0.261111111	0.03947964
175	152	0.422222222			59	0.163888889			0.258333333	0.040349553
176	140	0.388888889			44	0.122222222			0.266666667	0.037679611
177	141	0.391666667			54	0.15			0.241666667	0.038789556
178	164	0.455555556			49	0.136111111			0.319444444	0.040540332
179	165	0.458333333			60	0.166666667			0.291666667	0.041666667
180	166	0.461111111			48	0.133333333			0.327777778	0.040635386
181	153	0.425			49	0.136111111			0.288888889	0.03947964
182	152	0.422222222			51	0.141666667			0.280555556	0.039577241
183	170	0.472222222			43	0.119444444			0.352777778	0.040540332
184	147	0.408333333			48	0.133333333			0.275	0.038789556
185	163	0.452777778			53	0.147222222			0.305555556	0.040824829
186	161	0.447222222			55	0.152777778			0.294444444	0.040824829
187	152	0.422222222			43	0.119444444			0.302777778	0.038789556
188	151	0.419444444			38	0.105555556			0.313888889	0.038188131
189	166	0.461111111			56	0.155555556			0.305555556	0.041387957
190	154	0.427777778			39	0.108333333			0.319444444	0.038590122
191	145	0.402777778			52	0.144444444			0.258333333	0.038987969
192	133	0.369444444			38	0.105555556			0.263888889	0.036324158
193	137	0.380555556			47	0.130555556			0.25	0.037679611
194	141	0.391666667			48	0.133333333			0.258333333	0.038188131
195	147	0.408333333			30	0.083333333			0.325	0.03695593
196	147	0.408333333			36	0.1			0.308333333	0.037577081
197	120	0.333333333			55	0.152777778			0.180555556	0.036746546
198	135	0.375			40	0.111111111			0.263888889	0.036746546
199	154	0.427777778			43	0.119444444			0.308333333	0.038987969
200	138	0.383333333			41	0.113888889			0.269444444	0.037164134
201	149	0.413888889			41	0.113888889			0.3	0.038289024
202	140	0.388888889			49	0.136111111			0.252777778	0.038188131
203	141	0.391666667			36	0.1			0.291666667	0.03695593
204	155	0.430555556			39	0.108333333			0.322222222	0.038689967
205	137	0.380555556			25	0.069444444			0.311111111	0.035355339
206	131	0.363888889			39	0.108333333			0.255555556	0.036217791
207	127	0.352777778			31	0.086111111			0.266666667	0.034916125
208	136	0.377777778			33	0.091666667			0.286111111	0.036111111
209	133	0.369444444			36	0.1			0.269444444	0.036111111
210	143	0.397222222			40	0.111111111			0.286111111	0.037577081
211	143	0.397222222			32	0.088888889			0.308333333	0.036746546
212	125	0.347222222			36	0.1			0.247222222	0.035246049
213	135	0.375			34	0.094444444			0.280555556	0.036111111
214	131	0.363888889			33	0.091666667			0.272222222	0.035572912
215	137	0.380555556			35	0.097222222			0.283333333	0.036430214
216	149	0.413888889			28	0.077777778			0.336111111	0.03695593
217	114	0.316666667			43	0.119444444			0.197222222	0.034805456
218	119	0.330555556			20	0.055555556			0.275	0.032749517
219	135	0.375			28	0.077777778			0.297222222	0.035464293
220	137	0.380555556			29	0.080555556			0.3	0.035789163
221	131	0.363888889			41	0.113888889			0.25	0.036430214
222	113	0.313888889			31	0.086111111			0.227777778	0.033333333
223	146	0.405555556			24	0.066666667			0.338888889	0.036217791
224	120	0.333333333			29	0.080555556			0.252777778	0.033907099
225	137	0.380555556			23	0.063888889			0.316666667	0.035136418
226	122	0.338888889			37	0.102777778			0.236111111	0.035026445
227	128	0.355555556			31	0.086111111			0.269444444	0.035026445
228	130	0.361111111			36	0.1			0.261111111	0.035789163
229	116	0.322222222			22	0.061111111			0.261111111	0.0326315
230	125	0.347222222			21	0.058333333			0.288888889	0.033564017
231	128	0.355555556			30	0.083333333			0.272222222	0.034916125
232	137	0.380555556			31	0.086111111			0.294444444	0.036004115
233	116	0.322222222			29	0.080555556			0.241666667	0.033448874
234	135	0.375			29	0.080555556			0.294444444	0.035572912
235	128	0.355555556			31	0.086111111			0.269444444	0.035026445
236	121	0.336111111			24	0.066666667			0.269444444	0.033448874
237	117	0.325			26	0.072222222			0.252777778	0.033217391
238	120	0.333333333			23	0.063888889			0.269444444	0.033217391
239	105	0.291666667			15	0.041666667			0.25	0.030429031
240	135	0.375			20	0.055555556			0.319444444	0.034583054
241	116	0.322222222			28	0.077777778			0.244444444	0.033333333
242	103	0.286111111			22	0.061111111			0.225	0.0310565
243	107	0.297222222			29	0.080555556			0.216666667	0.032394177
244	107	0.297222222			21	0.058333333			0.238888889	0.031426968
245	108	0.3			22	0.061111111			0.238888889	0.03167154
246	105	0.291666667			20	0.055555556			0.236111111	0.0310565
247	101	0.280555556			26	0.072222222			0.208333333	0.031303966
248	110	0.305555556			21	0.058333333			0.247222222	0.03179312
249	107	0.297222222			28	0.077777778			0.219444444	0.032274861
250	108	0.3			22	0.061111111			0.238888889	0.03167154
251	100	0.277777778			26	0.072222222			0.205555556	0.031180478
252	111	0.308333333			25	0.069444444			0.238888889	0.032394177
253	90	0.25			24	0.066666667			0.183333333	0.029658551
254	93	0.258333333			28	0.077777778			0.180555556	0.030555556
255	108	0.3			17	0.047222222			0.252777778	0.0310565
256	109	0.302777778			19	0.052777778			0.25	0.031426968
257	92	0.255555556			30	0.083333333			0.172222222	0.030681558
258	92	0.255555556			15	0.041666667			0.213888889	0.028733557
259	97	0.269444444			12	0.033333333			0.236111111	0.029000851
260	81	0.225			28	0.077777778			0.147222222	0.029000851
261	109	0.302777778			17	0.047222222			0.255555556	0.031180478
262	93	0.258333333			22	0.061111111			0.197222222	0.029788348
263	86	0.238888889			20	0.055555556			0.183333333	0.028598973
264	97	0.269444444			18	0.05			0.219444444	0.029788348
265	88	0.244444444			16	0.044444444			0.2	0.028327886
266	96	0.266666667			26	0.072222222			0.194444444	0.030681558
267	87	0.241666667			18	0.05			0.191666667	0.028463752
268	79	0.219444444			23	0.063888889			0.155555556	0.02805418
269	106	0.294444444			6	0.016666667			0.277777778	0.029397237
270	103	0.286111111			24	0.066666667			0.219444444	0.031303966
271	91	0.252777778			14	0.038888889			0.213888889	0.028463752
272	94	0.261111111			12	0.033333333			0.227777778	0.028598973
273	84	0.233333333			18	0.05			0.183333333	0.02805418
274	88	0.244444444			17	0.047222222			0.197222222	0.028463752
275	86	0.238888889			24	0.066666667			0.172222222	0.029133579
276	98	0.272222222			14	0.038888889			0.233333333	0.029397237
277	85	0.236111111			24	0.066666667			0.169444444	0.029000851
278	111	0.308333333			15	0.041666667			0.266666667	0.031180478
279	104	0.288888889			24	0.066666667			0.222222222	0.031426968
280	81	0.225			14	0.038888889			0.186111111	0.027074429
281	70	0.194444444			21	0.058333333			0.136111111	0.026498311
282	100	0.277777778			21	0.058333333			0.219444444	0.030555556
283	80	0.222222222			16	0.044444444			0.177777778	0.027216553
284	88	0.244444444			20	0.055555556			0.188888889	0.028867513
285	87	0.241666667			21	0.058333333			0.183333333	0.028867513
286	77	0.213888889			10	0.027777778			0.186111111	0.025909386
287	98	0.272222222			20	0.055555556			0.216666667	0.03017439
288	90	0.25			18	0.05			0.2	0.028867513
289	75	0.208333333			20	0.055555556			0.152777778	0.027074429
290	81	0.225			16	0.044444444			0.180555556	0.027357938
291	75	0.208333333			13	0.036111111			0.172222222	0.026057865
292	63	0.175			10	0.027777778			0.147222222	0.023733344
293	82	0.227777778			13	0.036111111			0.191666667	0.027074429
294	79	0.219444444			21	0.058333333			0.161111111	0.027777778
295	78	0.216666667			15	0.041666667			0.175	0.026787919
296	80	0.222222222			17	0.047222222			0.175	0.027357938
297	92	0.255555556			16	0.044444444			0.211111111	0.028867513
298	82	0.227777778			16	0.044444444			0.183333333	0.027498597
299	87	0.241666667			16	0.044444444			0.197222222	0.028191365
300	66	0.183333333			15	0.041666667			0.141666667	0.025
301	70	0.194444444			6	0.016666667			0.177777778	0.024216105
302	65	0.180555556			12	0.033333333			0.147222222	0.024374901
303	89	0.247222222			15	0.041666667			0.205555556	0.028327886
304	68	0.188888889			9	0.025			0.163888889	0.024374901
305	56	0.155555556			12	0.033333333			0.122222222	0.022906142
306	70	0.194444444			19	0.052777778			0.141666667	0.026205503
307	74	0.205555556			15	0.041666667			0.163888889	0.026205503
308	62	0.172222222			13	0.036111111			0.136111111	0.024056261
309	62	0.172222222			6	0.016666667			0.155555556	0.022906142
310	61	0.169444444			10	0.027777778			0.141666667	0.023405972
311	49	0.136111111			12	0.033333333			0.102777778	0.021695138
312	76	0.211111111			11	0.030555556			0.180555556	0.025909386
313	59	0.163888889			10	0.027777778			0.136111111	0.023073955
314	81	0.225			12	0.033333333			0.191666667	0.026787919
315	68	0.188888889			19	0.052777778			0.136111111	0.025909386
316	78	0.216666667			10	0.027777778			0.188888889	0.026057865
317	61	0.169444444			17	0.047222222			0.122222222	0.024532669
318	53	0.147222222			26	0.072222222			0.075	0.024689429
319	59	0.163888889			13	0.036111111			0.127777778	0.023570226
320	60	0.166666667			12	0.033333333			0.133333333	0.023570226
321	64	0.177777778			13	0.036111111			0.141666667	0.024374901
322	71	0.197222222			15	0.041666667			0.155555556	0.025760051
323	51	0.141666667			15	0.041666667			0.1	0.022566773
324	64	0.177777778			17	0.047222222			0.130555556	0.025
325	74	0.205555556			14	0.038888889			0.166666667	0.026057865
326	67	0.186111111			7	0.019444444			0.166666667	0.023895348
327	58	0.161111111			14	0.038888889			0.122222222	0.023570226
328	52	0.144444444			18	0.05			0.094444444	0.023240556
329	58	0.161111111			10	0.027777778			0.133333333	0.022906142
330	52	0.144444444			5	0.013888889			0.130555556	0.020971762
331	62	0.172222222			14	0.038888889			0.133333333	0.024216105
332	56	0.155555556			19	0.052777778			0.102777778	0.024056261
333	61	0.169444444			16	0.044444444			0.125	0.024374901
334	66	0.183333333			10	0.027777778			0.155555556	0.024216105
335	66	0.183333333			10	0.027777778			0.155555556	0.024216105
336	78	0.216666667			17	0.047222222			0.169444444	0.027074429
337	55	0.152777778			16	0.044444444			0.108333333	0.023405972
338	53	0.147222222			8	0.022222222			0.125	0.021695138
339	58	0.161111111			16	0.044444444			0.116666667	0.023895348
340	64	0.177777778			14	0.038888889			0.138888889	0.024532669
341	60	0.166666667			10	0.027777778			0.138888889	0.023240556
342	52	0.144444444			19	0.052777778			0.091666667	0.023405972
343	69	0.191666667			10	0.027777778			0.163888889	0.024689429
344	46	0.127777778			16	0.044444444			0.083333333	0.021872244
345	59	0.163888889			12	0.033333333			0.130555556	0.023405972
346	62	0.172222222			11	0.030555556			0.141666667	0.023733344
347	70	0.194444444			11	0.030555556			0.163888889	0.025
348	50	0.138888889			10	0.027777778			0.111111111	0.021516574
349	48	0.133333333			10	0.027777778			0.105555556	0.021154925
350	48	0.133333333			16	0.044444444			0.088888889	0.022222222
351	54	0.15			13	0.036111111			0.113888889	0.022737091
352	48	0.133333333			10	0.027777778			0.105555556	0.021154925
353	55	0.152777778			11	0.030555556			0.122222222	0.022566773
354	62	0.172222222			13	0.036111111			0.136111111	0.024056261
355	40	0.111111111			10	0.027777778			0.083333333	0.019641855
356	59	0.163888889			13	0.036111111			0.127777778	0.023570226
357	45	0.125			18	0.05			0.075	0.022047928
358	53	0.147222222			9	0.025			0.122222222	0.021872244
359	57	0.158333333			11	0.030555556			0.127777778	0.022906142
360	52	0.144444444			10	0.027777778			0.116666667	0.021872244
361	51	0.141666667			19	0.052777778			0.088888889	0.023240556
362	52	0.144444444			12	0.033333333			0.111111111	0.022222222
363	45	0.125			9	0.025			0.1	0.020412415
364	54	0.15			14	0.038888889			0.111111111	0.022906142
365	48	0.133333333			11	0.030555556			0.102777778	0.021336516
366	38	0.105555556			9	0.025			0.080555556	0.019043485
367	45	0.125			7	0.019444444			0.105555556	0.02003084
368	40	0.111111111			9	0.025			0.086111111	0.019444444
369	48	0.133333333			10	0.027777778			0.105555556	0.021154925
370	42	0.116666667			11	0.030555556			0.086111111	0.020222527
371	43	0.119444444			14	0.038888889			0.080555556	0.020971762
372	43	0.119444444			13	0.036111111			0.083333333	0.020786985
373	57	0.158333333			9	0.025			0.133333333	0.022566773
374	47	0.130555556			13	0.036111111			0.094444444	0.021516574
375	45	0.125			9	0.025			0.1	0.020412415
376	44	0.122222222			11	0.030555556			0.091666667	0.020600551
377	50	0.138888889			11	0.030555556			0.108333333	0.021695138
378	42	0.116666667			14	0.038888889			0.077777778	0.020786985
379	41	0.113888889			9	0.025			0.088888889	0.019641855
380	38	0.105555556			12	0.033333333			0.072222222	0.019641855
381	33	0.091666667			10	0.027777778			0.063888889	0.018215107
382	50	0.138888889			12	0.033333333			0.105555556	0.021872244
383	40	0.111111111			9	0.025			0.086111111	0.019444444
384	50	0.138888889			11	0.030555556			0.108333333	0.021695138
385	46	0.127777778			5	0.013888889			0.113888889	0.019837301
386	42	0.116666667			12	0.033333333			0.083333333	0.020412415
387	46	0.127777778			6	0.016666667			0.111111111	0.02003084
388	45	0.125			13	0.036111111			0.088888889	0.021154925
389	55	0.152777778			6	0.016666667			0.136111111	0.021695138
390	45	0.125			12	0.033333333			0.091666667	0.020971762
391	46	0.127777778			9	0.025			0.102777778	0.020600551
392	39	0.108333333			9	0.025			0.083333333	0.019245009
393	40	0.111111111			7	0.019444444			0.091666667	0.019043485
394	24	0.066666667			13	0.036111111			0.030555556	0.016896563
395	29	0.080555556			7	0.019444444			0.061111111	0.016666667
396	47	0.130555556			9	0.025			0.105555556	0.020786985
397	43	0.119444444			12	0.033333333			0.086111111	0.020600551
398	30	0.083333333			15	0.041666667			0.041666667	0.0186339
399	40	0.111111111			5	0.013888889			0.097222222	0.0186339
400	35	0.097222222			8	0.022222222			0.075	0.018215107
401	41	0.113888889			12	0.033333333			0.080555556	0.020222527
402	48	0.133333333			8	0.022222222			0.111111111	0.020786985
403	33	0.091666667			10	0.027777778			0.063888889	0.018215107
404	35	0.097222222			7	0.019444444			0.077777778	0.018002057
405	47	0.130555556			9	0.025			0.105555556	0.020786985
406	35	0.097222222			12	0.033333333			0.063888889	0.019043485
407	45	0.125			10	0.027777778			0.097222222	0.020600551
408	34	0.094444444			7	0.019444444			0.075	0.017786456
409	39	0.108333333			10	0.027777778			0.080555556	0.019444444
410	40	0.111111111			12	0.033333333			0.077777778	0.02003084
411	38	0.105555556			12	0.033333333			0.072222222	0.019641855
412	36	0.1			6	0.016666667			0.083333333	0.018002057
413	49	0.136111111			9	0.025			0.111111111	0.021154925
414	43	0.119444444			10	0.027777778			0.091666667	0.020222527
415	36	0.1			12	0.033333333			0.066666667	0.019245009
416	41	0.113888889			15	0.041666667			0.072222222	0.020786985
417	38	0.105555556			13	0.036111111			0.069444444	0.019837301
418	27	0.075			6	0.016666667			0.058333333	0.015957118
419	37	0.102777778			10	0.027777778			0.075	0.019043485
420	38	0.105555556			7	0.019444444			0.086111111	0.0186339
421	39	0.108333333			15	0.041666667			0.066666667	0.020412415
422	41	0.113888889			11	0.030555556			0.083333333	0.02003084
423	36	0.1			6	0.016666667			0.083333333	0.018002057
424	39	0.108333333			13	0.036111111			0.072222222	0.02003084
425	30	0.083333333			8	0.022222222			0.061111111	0.017123372
426	25	0.069444444			10	0.027777778			0.041666667	0.016433555
427	49	0.136111111			10	0.027777778			0.108333333	0.021336516
428	36	0.1			11	0.030555556			0.069444444	0.019043485
429	36	0.1			6	0.016666667			0.083333333	0.018002057
430	35	0.097222222			12	0.033333333			0.063888889	0.019043485
431	34	0.094444444			7	0.019444444			0.075	0.017786456
432	34	0.094444444			10	0.027777778			0.066666667	0.018425693
433	34	0.094444444			5	0.013888889			0.080555556	0.017347217
434	48	0.133333333			6	0.016666667			0.116666667	0.020412415
435	39	0.108333333			11	0.030555556			0.077777778	0.019641855
436	28	0.077777778			7	0.019444444			0.058333333	0.016433555
437	30	0.083333333			12	0.033333333			0.05	0.018002057
438	34	0.094444444			8	0.022222222			0.072222222	0.018002057
439	26	0.072222222			8	0.022222222			0.05	0.016197089
440	42	0.116666667			4	0.011111111			0.105555556	0.018839806
441	51	0.141666667			11	0.030555556			0.111111111	0.021872244
442	32	0.088888889			4	0.011111111			0.077777778	0.016666667
443	34	0.094444444			11	0.030555556			0.063888889	0.0186339
444	40	0.111111111			7	0.019444444			0.091666667	0.019043485
445	31	0.086111111			3	0.008333333			0.077777778	0.016197089
446	19	0.052777778			8	0.022222222			0.030555556	0.014433757
447	32	0.088888889			9	0.025			0.063888889	0.017786456
448	30	0.083333333			10	0.027777778			0.055555556	0.017568209
449	40	0.111111111			8	0.022222222			0.088888889	0.019245009
450	36	0.1			10	0.027777778			0.072222222	0.018839806
451	25	0.069444444			6	0.016666667			0.052777778	0.015466012
452	26	0.072222222			13	0.036111111			0.036111111	0.017347217
453	28	0.077777778			9	0.025			0.052777778	0.016896563
454	34	0.094444444			10	0.027777778			0.066666667	0.018425693
455	33	0.091666667			11	0.030555556			0.061111111	0.018425693
456	32	0.088888889			5	0.013888889			0.075	0.016896563
457	25	0.069444444			7	0.019444444			0.05	0.015713484
458	26	0.072222222			7	0.019444444			0.052777778	0.015957118
459	32	0.088888889			7	0.019444444			0.069444444	0.017347217
460	27	0.075			11	0.030555556			0.044444444	0.017123372
461	36	0.1			5	0.013888889			0.086111111	0.017786456
462	35	0.097222222			10	0.027777778			0.069444444	0.0186339
463	32	0.088888889			7	0.019444444			0.069444444	0.017347217
464	18	0.05			4	0.011111111			0.038888889	0.013028933
465	39	0.108333333			8	0.022222222			0.086111111	0.019043485
466	27	0.075			6	0.016666667			0.058333333	0.015957118
467	25	0.069444444			7	0.019444444			0.05	0.015713484
468	32	0.088888889			6	0.016666667			0.072222222	0.017123372
469	35	0.097222222			15	0.041666667			0.055555556	0.019641855
470	31	0.086111111			7	0.019444444			0.066666667	0.017123372
471	27	0.075			7	0.019444444			0.055555556	0.016197089
472	33	0.091666667			1	0.002777778			0.088888889	0.016197089
473	23	0.063888889			4	0.011111111			0.052777778	0.014433757
474	35	0.097222222			7	0.019444444			0.077777778	0.018002057
475	33	0.091666667			6	0.016666667			0.075	0.017347217
476	32	0.088888889			7	0.019444444			0.069444444	0.017347217
477	20	0.055555556			3	0.008333333			0.047222222	0.013321754
478	24	0.066666667			8	0.022222222			0.044444444	0.015713484
479	26	0.072222222			7	0.019444444			0.052777778	0.015957118
480	31	0.086111111			4	0.011111111			0.075	0.016433555
481	21	0.058333333			13	0.036111111			0.022222222	0.016197089
482	28	0.077777778			3	0.008333333			0.069444444	0.015466012
483	31	0.086111111			10	0.027777778			0.058333333	0.017786456
