1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0	0
17	0	0
18	0	0
19	0	0
20	0	0
21	0	0
22	0	0
23	0	0
24	0	0
25	0	0
26	0	0
27	0	0
28	0	0
29	0	0
30	-0.147222222	0.058728818
31	-0.838888889	0.181301876
32	-0.733333333	0.184340667
33	-0.772222222	0.176645701
34	-0.316666667	0.168554127
35	-0.419444444	0.165341958
36	-0.277777778	0.160005787
37	-0.247222222	0.153231649
38	-0.486111111	0.150539154
39	-0.211111111	0.146354887
40	-0.233333333	0.14401646
41	0.036111111	0.14079251
42	-0.247222222	0.139360311
43	-0.355555556	0.13540064
44	-0.394444444	0.133968395
45	-0.238888889	0.130052221
46	-0.186111111	0.130022553
47	-0.316666667	0.126197963
48	-0.116666667	0.121462284
49	-0.058333333	0.122631889
50	-0.102777778	0.117949299
51	-0.197222222	0.118406342
52	-0.313888889	0.113821118
53	-0.086111111	0.112251096
54	-0.033333333	0.111041645
55	-0.086111111	0.110728508
56	0.169444444	0.105883992
57	0.019444444	0.107115664
58	-0.038888889	0.103264613
59	-0.088888889	0.101683362
60	-0.138888889	0.09976825
61	-0.058333333	0.098405498
62	-0.055555556	0.096625151
63	-0.169444444	0.094566914
64	-0.2	0.095095793
65	-0.041666667	0.092837639
66	-0.172222222	0.092712885
67	-0.102777778	0.088322851
68	-0.138888889	0.088802041
69	-0.080555556	0.087972709
70	-0.125	0.083472107
71	0.025	0.085210343
72	-0.138888889	0.082495791
73	0.033333333	0.082962136
74	-0.013888889	0.08141306
75	0.122222222	0.079446387
76	0.027777778	0.07895928
77	-0.022222222	0.078469149
78	-0.041666667	0.076021845
79	-0.163888889	0.07520548
80	-0.058333333	0.076021845
81	0.072222222	0.076275168
82	0.105555556	0.075256762
83	-0.005555556	0.072435582
84	0.125	0.073230146
85	0.166666667	0.071578326
86	0.119444444	0.0737551
87	0.208333333	0.070327716
88	0.083333333	0.070272837
89	-0.083333333	0.068718427
90	0.233333333	0.06724288
91	0.05	0.066318535
92	0.066666667	0.06724288
93	0.094444444	0.06573422
94	0.002777778	0.065675502
95	0.091666667	0.065910058
96	0.005555556	0.064907341
97	0.011111111	0.064907341
98	0.222222222	0.062607931
99	0.080555556	0.06303781
100	-0.005555556	0.063949247
101	0.011111111	0.060220787
102	0.086111111	0.061047947
103	0.202777778	0.059382106
104	0.194444444	0.058134582
105	0.158333333	0.06117421
106	0.227777778	0.058134582
107	0.119444444	0.057668165
108	0.152777778	0.059511904
109	0.138888889	0.057332687
110	0.152777778	0.058200908
111	0.202777778	0.056995235
112	0.127777778	0.057062885
113	0.216666667	0.055970671
114	0.236111111	0.057130455
115	0.272222222	0.054006172
116	0.277777778	0.053287017
117	0.175	0.05534683
118	0.208333333	0.055207241
119	0.225	0.055207241
120	0.247222222	0.05534683
